002134,天津普林,TJPL,sz
002135,东南网架,DNWJ,sz
002136,安纳达,AND,sz
002137,麦达数字,MDSZ,sz
002138,顺络电子,SLDZ,sz
002139,拓邦股份,TBGF,sz
002140,东华科技,DHKJ,sz
002141,贤丰控股,XFKG,sz
002142,宁波银行,NBYH,sz
002144,宏达高科,HDGK,sz
002145,中核钛白,ZHTB,sz
002146,荣盛发展,RCFZ,sz
002147,*ST新光,*STXG,sz
002148,北纬科技,BWKJ,sz
002149,西部材料,XBCL,sz
002150,通润装备,TRZB,sz
002151,北斗星通,BDXT,sz
002152,广电运通,GDYT,sz
002153,石基信息,DJXX,sz
002154,报喜鸟,BXN,sz
002155,湖南黄金,HNHJ,sz
002156,通富微电,TFWD,sz
002157,正邦科技,ZBKJ,sz
002158,汉钟精机,HZJJ,sz
002159,三特索道,STSD,sz
002160,常铝股份,CL:GF,sz
002161,远望谷,YWG,sz
002162,悦心健康,YXJK,sz
002163,海南发展,HNFZ,sz
002164,宁波东力,NBDL,sz
002165,红宝丽,HBL,sz
002166,莱茵生物,LYSW,sz
002167,东方锆业,DFGY,sz
002168,惠程科技,HCKJ,sz
002169,智光电气,ZGDQ,sz
002170,芭田股份,BTGF,sz
002171,楚江新材,CJXC,sz
002172,澳洋健康,AYJK,sz
002173,创新医疗,CXYL,sz
002174,游族网络,YZWL,sz
002175,*ST东网,*STDW,sz
002176,*ST江特,*STJT,sz
002177,御银股份,YYGF,sz
002178,延华智能,YHZN,sz
002179,中航光电,ZHGD,sz
002180,纳思达,NSD,sz
002181,粤传媒,YCM,sz
002182,云海金属,YHJZ,sz
002183,怡亚通,YYT,sz
002184,海得控制,HDKZ,sz
002185,华天科技,HTKJ,sz
002186,全聚德,QJD,sz
002187,广百股份,GBGF,sz
002188,ST巴士,STBS,sz
002189,中光学,ZGX,sz
002190,成飞集成,CFJC,sz
002191,劲嘉股份,JJGF,sz
002192,*ST融捷,*STRJ,sz
002193,如意集团,RYJT,sz
002194,武汉凡谷,WHFG,sz
002195,二三四五,ESSW,sz
002196,方正电机,FZDJ,sz
002197,证通电子,ZTDZ,sz
002198,嘉应制药,JYZY,sz
002199,东晶电子,DJDZ,sz
002200,ST云投,STYT,sz
002201,九鼎新材,JDXC,sz
002202,金风科技,JFKJ,sz
002203,海亮股份,HLGF,sz
002204,大连重工,DLCG,sz
002205,国统股份,GTGF,sz
002206,海利得,HLD,sz
002207,ST准油,STZY,sz
002208,合肥城建,GFCJ,sz
002209,达意隆,DYL,sz
002210,*ST飞马,*STFM,sz
002211,宏达新材,HDXC,sz
002212,南洋股份,NYGF,sz
002213,特尔佳,TEJ,sz
002214,大立科技,DLKJ,sz
002215,诺普信,NPX,sz
002216,三全食品,SQSP,sz
002217,合力泰,GLT,sz
002218,拓日新能,TRXN,sz
002219,*ST恒康,*STHK,sz
002220,*ST天宝,*STTB,sz
002221,东华能源,DHNY,sz
002222,福晶科技,FJKJ,sz
002223,鱼跃医疗,YYYL,sz
002224,三力士,SLS,sz
002225,濮耐股份,PNGF,sz
002226,江南化工,JNHG,sz
002227,奥特迅,ATX,sz
002228,合兴包装,GXBZ,sz
